url,filename,box_size
http://csdb.glycoscience.ru/database/core/convert_api.php?csdb=P-4)aXLDmanHepp(1-3)[P-4)]aXLDmanHepp&format=pdbg&ionize=1;P-4)aXLDmanHepp(1-3)[P-4)]aXLDmanHepp;20
http://csdb.glycoscience.ru/database/core/convert_api.php?csdb=aXKdop(2-6)bDGlcpN&format=pdbg&ionize=1;aXKdop(2-6)bDGlcpN;20
http://csdb.glycoscience.ru/database/core/convert_api.php?csdb=aDManp(1-2)aDManp(1-3)bDManp&format=pdbg&ionize=1;aDManp(1-2)aDManp(1-3)bDManp;20
http://csdb.glycoscience.ru/database/core/convert_api.php?csdb=aLFucp(1-2)[aDGalp(1-6)]aDGalp(1-6)aDGalp&format=pdbg&ionize=1;aLFucp(1-2)[aDGalp(1-6)]aDGalp(1-6)aDGalp;23
http://csdb.glycoscience.ru/database/core/convert_api.php?csdb=bDGlcpA(1-2)[bDXylp(1-4),aDManp(1-3)]aDManp(1-3)aDManp&format=pdbg&ionize=1;bDGlcpA(1-2)[bDXylp(1-4),aDManp(1-3)]aDManp(1-3)aDManp;23
